alien_id,alien_name,alien_type,alien_color,witness_id,witness_name,witness_last_name,witness_address,witness_age,location_id,lat,lon,place,country,region,time_of_day
2,thqurma,g18rv44K,yellow,9,Lisa,Hansen,"373 Monica View\nSouth Angela, NE 26870",30,59,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,night
3,bobrobot,r2d2,yellow,13,Mary,Fox,"38277 Padilla Cliff\nWest Jamesborough, WV 27850",14,83,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,day
4,byrav4ik,c2h5oh,blue,18,Michael,Moss,"6048 Pierce Walks\nDuncanberg, MN 95054",19,115,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
1,kraken,g18rv44K,green,15,Lori,Cooper,"762 Gregory Heights\nBurgessbury, IL 70144",55,133,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,day
1,kraken,g18rv44K,green,70,Tonya,Stephens,"238 Martha Rapid Suite 840\nKristyhaven, DC 66761",36,114,31.39547,34.75699,Rahat,IL,Asia/Jerusalem,night
4,byrav4ik,c2h5oh,blue,51,Clayton,Gonzalez,"503 Smith Mountains\nLake Catherineside, MN 00696",45,93,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,night
2,thqurma,g18rv44K,yellow,44,Lucas,Lowe,"3288 Miller Terrace Suite 202\nHolmesstad, OK 53587",28,39,49.41029,38.15035,Svatove,UA,Europe/Zaporozhye,night
5,ydav4ik,c3h7oh,green,67,Melissa,Schwartz,"649 Stephanie Union Suite 716\nSouth Jerry, ME 31760",17,87,52.4089,31.3237,Dobrush,BY,Europe/Minsk,night
3,bobrobot,r2d2,yellow,19,Richard,Crawford,"94388 Tiffany Walk Apt. 953\nJenniferfurt, VA 20562",33,144,31.39547,34.75699,Rahat,IL,Asia/Jerusalem,day
2,thqurma,g18rv44K,yellow,58,Cynthia,Mitchell,"58576 Elizabeth Summit\nEast Karen, WV 52150",41,31,49.07866,30.96755,Zvenihorodka,UA,Europe/Kiev,night
4,byrav4ik,c2h5oh,blue,33,Aaron,Morgan,USNV Martin\nFPO AP 21338,52,91,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,night
5,ydav4ik,c3h7oh,green,46,Melissa,Decker,"69681 Jerry Court\nLake Dillonhaven, CT 73734",24,128,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,night
6,c/\0H,c2h5oh,white,62,Timothy,Flores,"2201 Wright Plaza\nNorth Kelly, NY 98156",46,40,45.99194,29.41824,Artsyz,UA,Europe/Kiev,day
6,c/\0H,c2h5oh,white,40,Nicholas,Clark,"0696 Dawn Road\nWest Jessicaland, DC 04396",45,125,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,day
3,bobrobot,r2d2,yellow,63,Amber,Morgan,"0452 Wanda Plains\nLake Carlos, MT 77335",20,100,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,day
5,ydav4ik,c3h7oh,green,21,Renee,Beck,"1864 Thompson Drive\nEricland, SC 79805",36,81,52.4089,31.3237,Dobrush,BY,Europe/Minsk,night
3,bobrobot,r2d2,yellow,39,Brittany,Ferrell,"525 Mccoy Shore Apt. 429\nWest Blake, AK 54312",29,139,31.39547,34.75699,Rahat,IL,Asia/Jerusalem,day
4,byrav4ik,c2h5oh,blue,19,Richard,Crawford,"94388 Tiffany Walk Apt. 953\nJenniferfurt, VA 20562",33,74,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,day
6,c/\0H,c2h5oh,white,55,Ruben,King,"79281 Sarah Plaza\nNorth Matthewborough, DC 61921",36,115,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,day
4,byrav4ik,c2h5oh,blue,53,Dennis,Holmes,"02926 Theresa Harbors\nSouth Anita, MS 67216",40,21,46.75451,33.34864,Nova Kakhovka,UA,Europe/Kiev,day
4,byrav4ik,c2h5oh,blue,25,James,Sanders,"097 Ashley Park Apt. 067\nTaylorton, LA 09593",24,93,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,day
2,thqurma,g18rv44K,yellow,70,Tonya,Stephens,"238 Martha Rapid Suite 840\nKristyhaven, DC 66761",36,138,31.39547,34.75699,Rahat,IL,Asia/Jerusalem,night
3,bobrobot,r2d2,yellow,53,Dennis,Holmes,"02926 Theresa Harbors\nSouth Anita, MS 67216",40,125,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
3,bobrobot,r2d2,yellow,49,Jenna,Chen,"417 Martinez Dale\nPaulside, HI 89774",36,147,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,day
6,c/\0H,c2h5oh,white,63,Amber,Morgan,"0452 Wanda Plains\nLake Carlos, MT 77335",20,4,46.65581,32.6178,Kherson,UA,Europe/Kiev,day
3,bobrobot,r2d2,yellow,22,Karen,Baker,"448 Stewart Hollow\nRyanland, MT 87156",48,151,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,day
6,c/\0H,c2h5oh,white,40,Nicholas,Clark,"0696 Dawn Road\nWest Jessicaland, DC 04396",45,17,47.48444,36.25361,Polohy,UA,Europe/Zaporozhye,night
3,bobrobot,r2d2,yellow,59,Jasmine,Clark,"1699 Jenkins Ferry\nPort Derekfurt, ME 70913",16,114,31.39547,34.75699,Rahat,IL,Asia/Jerusalem,night
2,thqurma,g18rv44K,yellow,62,Timothy,Flores,"2201 Wright Plaza\nNorth Kelly, NY 98156",46,124,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,night
5,ydav4ik,c3h7oh,green,15,Lori,Cooper,"762 Gregory Heights\nBurgessbury, IL 70144",55,30,49.65186,26.97253,Krasyliv,UA,Europe/Kiev,night
2,thqurma,g18rv44K,yellow,36,Andrew,Holloway,"199 Eric Square\nBarnesmouth, OK 18566",35,58,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,night
3,bobrobot,r2d2,yellow,59,Jasmine,Clark,"1699 Jenkins Ferry\nPort Derekfurt, ME 70913",16,71,52.4089,31.3237,Dobrush,BY,Europe/Minsk,day
5,ydav4ik,c3h7oh,green,9,Lisa,Hansen,"373 Monica View\nSouth Angela, NE 26870",30,17,47.48444,36.25361,Polohy,UA,Europe/Zaporozhye,day
5,ydav4ik,c3h7oh,green,66,Tiffany,Barajas,"4000 Adams Track\nLoganmouth, AZ 93360",27,159,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,day
4,byrav4ik,c2h5oh,blue,17,Sue,Kemp,"1691 Ellis Curve Suite 456\nPort Barryton, DE 31453",44,87,52.4089,31.3237,Dobrush,BY,Europe/Minsk,day
5,ydav4ik,c3h7oh,green,63,Amber,Morgan,"0452 Wanda Plains\nLake Carlos, MT 77335",20,96,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,night
6,c/\0H,c2h5oh,white,21,Renee,Beck,"1864 Thompson Drive\nEricland, SC 79805",36,85,52.4089,31.3237,Dobrush,BY,Europe/Minsk,night
2,thqurma,g18rv44K,yellow,50,Theresa,Marshall,"936 Tucker Harbor Suite 175\nPort Lori, AZ 05801",38,160,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,day
2,thqurma,g18rv44K,yellow,31,Emily,Hart,"43615 Anthony Brook\nNew Penny, SC 98282",43,140,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
6,c/\0H,c2h5oh,white,32,Thomas,Hodge,"408 Margaret Hill\nRuiztown, NM 38129",14,13,51.67822,33.9162,Hlukhiv,UA,Europe/Kiev,night
2,thqurma,g18rv44K,yellow,19,Richard,Crawford,"94388 Tiffany Walk Apt. 953\nJenniferfurt, VA 20562",33,18,50.75932,25.34244,Lutsk,UA,Europe/Kiev,day
5,ydav4ik,c3h7oh,green,2,Brittany,Taylor,"6377 Flores Ports\nWest Julietown, AK 62305",37,49,49.65186,26.97253,Krasyliv,UA,Europe/Kiev,night
6,c/\0H,c2h5oh,white,56,Erica,Jenkins,"583 White Valleys\nBrookeview, NM 87428",48,129,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,day
5,ydav4ik,c3h7oh,green,5,Scott,Harris,"12502 Kenneth Club Suite 456\nNew Zachary, WV 96762",39,103,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,day
5,ydav4ik,c3h7oh,green,18,Michael,Moss,"6048 Pierce Walks\nDuncanberg, MN 95054",19,44,50.18545,27.06365,Shepetivka,UA,Europe/Kiev,night
1,kraken,g18rv44K,green,35,Raymond,Perez,"532 Ford Trail\nSouth Alexanderside, ME 23040",21,38,50.75932,25.34244,Lutsk,UA,Europe/Kiev,day
4,byrav4ik,c2h5oh,blue,35,Raymond,Perez,"532 Ford Trail\nSouth Alexanderside, ME 23040",21,10,51.67822,33.9162,Hlukhiv,UA,Europe/Kiev,night
1,kraken,g18rv44K,green,5,Scott,Harris,"12502 Kenneth Club Suite 456\nNew Zachary, WV 96762",39,114,31.39547,34.75699,Rahat,IL,Asia/Jerusalem,night
4,byrav4ik,c2h5oh,blue,12,Cynthia,Burnett,"12379 Costa Ford\nEast Patrickstad, MO 14658",51,12,46.65581,32.6178,Kherson,UA,Europe/Kiev,day
2,thqurma,g18rv44K,yellow,5,Scott,Harris,"12502 Kenneth Club Suite 456\nNew Zachary, WV 96762",39,80,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,day
2,thqurma,g18rv44K,yellow,60,Christian,Cordova,"5410 Allen Vista\nPort Williamland, NJ 36998",26,147,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
6,c/\0H,c2h5oh,white,46,Melissa,Decker,"69681 Jerry Court\nLake Dillonhaven, CT 73734",24,98,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,day
4,byrav4ik,c2h5oh,blue,17,Sue,Kemp,"1691 Ellis Curve Suite 456\nPort Barryton, DE 31453",44,103,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,night
4,byrav4ik,c2h5oh,blue,6,Bianca,Henry,"00250 Adrian Centers\nEast Charlotte, HI 25778",33,128,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,day
3,bobrobot,r2d2,yellow,53,Dennis,Holmes,"02926 Theresa Harbors\nSouth Anita, MS 67216",40,75,52.4089,31.3237,Dobrush,BY,Europe/Minsk,night
1,kraken,g18rv44K,green,48,Kevin,Henderson,"234 Newton Manors Suite 546\nMariahland, UT 30470",53,23,49.41029,38.15035,Svatove,UA,Europe/Zaporozhye,night
3,bobrobot,r2d2,yellow,40,Nicholas,Clark,"0696 Dawn Road\nWest Jessicaland, DC 04396",45,12,46.65581,32.6178,Kherson,UA,Europe/Kiev,day
5,ydav4ik,c3h7oh,green,60,Christian,Cordova,"5410 Allen Vista\nPort Williamland, NJ 36998",26,138,31.39547,34.75699,Rahat,IL,Asia/Jerusalem,day
2,thqurma,g18rv44K,yellow,13,Mary,Fox,"38277 Padilla Cliff\nWest Jamesborough, WV 27850",14,99,52.4089,31.3237,Dobrush,BY,Europe/Minsk,day
3,bobrobot,r2d2,yellow,18,Michael,Moss,"6048 Pierce Walks\nDuncanberg, MN 95054",19,100,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,day
4,byrav4ik,c2h5oh,blue,55,Ruben,King,"79281 Sarah Plaza\nNorth Matthewborough, DC 61921",36,40,45.99194,29.41824,Artsyz,UA,Europe/Kiev,night
4,byrav4ik,c2h5oh,blue,48,Kevin,Henderson,"234 Newton Manors Suite 546\nMariahland, UT 30470",53,21,46.75451,33.34864,Nova Kakhovka,UA,Europe/Kiev,night
1,kraken,g18rv44K,green,23,Patrick,Marshall,"3058 Moore Extension Apt. 703\nJohnville, MA 75623",40,140,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,day
6,c/\0H,c2h5oh,white,68,Kyle,Summers,"PSC 7058, Box 6183\nAPO AA 35700",37,157,31.39547,34.75699,Rahat,IL,Asia/Jerusalem,night
1,kraken,g18rv44K,green,60,Christian,Cordova,"5410 Allen Vista\nPort Williamland, NJ 36998",26,74,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,night
1,kraken,g18rv44K,green,32,Thomas,Hodge,"408 Margaret Hill\nRuiztown, NM 38129",14,62,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,night
5,ydav4ik,c3h7oh,green,16,Janet,Malone,"208 Misty Mission\nEddieborough, SD 32848",13,73,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,day
5,ydav4ik,c3h7oh,green,66,Tiffany,Barajas,"4000 Adams Track\nLoganmouth, AZ 93360",27,48,50.75932,25.34244,Lutsk,UA,Europe/Kiev,day
4,byrav4ik,c2h5oh,blue,55,Ruben,King,"79281 Sarah Plaza\nNorth Matthewborough, DC 61921",36,100,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,day
6,c/\0H,c2h5oh,white,20,Meghan,Wilkins,"55445 Richard Lane\nLake Ashleyview, AL 95085",42,96,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,night
6,c/\0H,c2h5oh,white,20,Meghan,Wilkins,"55445 Richard Lane\nLake Ashleyview, AL 95085",42,164,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
3,bobrobot,r2d2,yellow,22,Karen,Baker,"448 Stewart Hollow\nRyanland, MT 87156",48,34,49.41029,38.15035,Svatove,UA,Europe/Zaporozhye,day
3,bobrobot,r2d2,yellow,9,Lisa,Hansen,"373 Monica View\nSouth Angela, NE 26870",30,78,52.4089,31.3237,Dobrush,BY,Europe/Minsk,night
2,thqurma,g18rv44K,yellow,15,Lori,Cooper,"762 Gregory Heights\nBurgessbury, IL 70144",55,125,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,day
5,ydav4ik,c3h7oh,green,35,Raymond,Perez,"532 Ford Trail\nSouth Alexanderside, ME 23040",21,61,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,day
2,thqurma,g18rv44K,yellow,40,Nicholas,Clark,"0696 Dawn Road\nWest Jessicaland, DC 04396",45,58,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,night
2,thqurma,g18rv44K,yellow,44,Lucas,Lowe,"3288 Miller Terrace Suite 202\nHolmesstad, OK 53587",28,54,50.75932,25.34244,Lutsk,UA,Europe/Kiev,night
1,kraken,g18rv44K,green,57,Sarah,George,"5830 Dennis Loaf\nJeffreychester, PA 56275",53,71,52.4089,31.3237,Dobrush,BY,Europe/Minsk,day
1,kraken,g18rv44K,green,16,Janet,Malone,"208 Misty Mission\nEddieborough, SD 32848",13,69,52.4089,31.3237,Dobrush,BY,Europe/Minsk,day
6,c/\0H,c2h5oh,white,61,Patrick,Reese,"PSC 3941, Box 0259\nAPO AA 08797",45,153,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,night
3,bobrobot,r2d2,yellow,19,Richard,Crawford,"94388 Tiffany Walk Apt. 953\nJenniferfurt, VA 20562",33,162,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,night
4,byrav4ik,c2h5oh,blue,53,Dennis,Holmes,"02926 Theresa Harbors\nSouth Anita, MS 67216",40,137,31.39547,34.75699,Rahat,IL,Asia/Jerusalem,night
3,bobrobot,r2d2,yellow,1,David,Villarreal,"44829 Clark Course Suite 864\nWest Courtney, OH 50495",37,86,52.4089,31.3237,Dobrush,BY,Europe/Minsk,day
3,bobrobot,r2d2,yellow,18,Michael,Moss,"6048 Pierce Walks\nDuncanberg, MN 95054",19,56,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,day
4,byrav4ik,c2h5oh,blue,6,Bianca,Henry,"00250 Adrian Centers\nEast Charlotte, HI 25778",33,26,49.07866,30.96755,Zvenihorodka,UA,Europe/Kiev,day
6,c/\0H,c2h5oh,white,44,Lucas,Lowe,"3288 Miller Terrace Suite 202\nHolmesstad, OK 53587",28,69,52.4089,31.3237,Dobrush,BY,Europe/Minsk,day
2,thqurma,g18rv44K,yellow,64,Todd,Meyer,"3236 Holly Lights\nLake Patriciashire, GA 61545",32,23,49.41029,38.15035,Svatove,UA,Europe/Zaporozhye,night
1,kraken,g18rv44K,green,63,Amber,Morgan,"0452 Wanda Plains\nLake Carlos, MT 77335",20,51,46.65581,32.6178,Kherson,UA,Europe/Kiev,night
6,c/\0H,c2h5oh,white,17,Sue,Kemp,"1691 Ellis Curve Suite 456\nPort Barryton, DE 31453",44,78,52.4089,31.3237,Dobrush,BY,Europe/Minsk,night
2,thqurma,g18rv44K,yellow,28,Kimberly,Holmes,"782 Brenda Port Apt. 513\nStephenberg, DC 44235",53,130,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
1,kraken,g18rv44K,green,4,Daniel,Murray,"6272 Anderson Union\nLake Paul, ME 29357",24,51,46.65581,32.6178,Kherson,UA,Europe/Kiev,day
4,byrav4ik,c2h5oh,blue,19,Richard,Crawford,"94388 Tiffany Walk Apt. 953\nJenniferfurt, VA 20562",33,60,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,day
4,byrav4ik,c2h5oh,blue,35,Raymond,Perez,"532 Ford Trail\nSouth Alexanderside, ME 23040",21,153,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,day
3,bobrobot,r2d2,yellow,23,Patrick,Marshall,"3058 Moore Extension Apt. 703\nJohnville, MA 75623",40,94,52.4089,31.3237,Dobrush,BY,Europe/Minsk,day
1,kraken,g18rv44K,green,32,Thomas,Hodge,"408 Margaret Hill\nRuiztown, NM 38129",14,135,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,day
3,bobrobot,r2d2,yellow,45,Andrew,Taylor,"6196 William Locks Apt. 148\nNew Thomas, NE 21412",31,114,31.39547,34.75699,Rahat,IL,Asia/Jerusalem,night
5,ydav4ik,c3h7oh,green,64,Todd,Meyer,"3236 Holly Lights\nLake Patriciashire, GA 61545",32,28,47.48444,36.25361,Polohy,UA,Europe/Zaporozhye,day
6,c/\0H,c2h5oh,white,44,Lucas,Lowe,"3288 Miller Terrace Suite 202\nHolmesstad, OK 53587",28,53,45.99194,29.41824,Artsyz,UA,Europe/Kiev,day
5,ydav4ik,c3h7oh,green,41,Derek,Snyder,"PSC 9451, Box 6425\nAPO AA 43989",46,122,31.39547,34.75699,Rahat,IL,Asia/Jerusalem,night
5,ydav4ik,c3h7oh,green,49,Jenna,Chen,"417 Martinez Dale\nPaulside, HI 89774",36,66,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,day
5,ydav4ik,c3h7oh,green,46,Melissa,Decker,"69681 Jerry Court\nLake Dillonhaven, CT 73734",24,9,46.65581,32.6178,Kherson,UA,Europe/Kiev,night
4,byrav4ik,c2h5oh,blue,52,Peggy,Mathis,"66706 Theresa Camp\nJohnsonborough, KY 59996",53,109,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,day
1,kraken,g18rv44K,green,51,Clayton,Gonzalez,"503 Smith Mountains\nLake Catherineside, MN 00696",45,45,46.75451,33.34864,Nova Kakhovka,UA,Europe/Kiev,night
6,c/\0H,c2h5oh,white,9,Lisa,Hansen,"373 Monica View\nSouth Angela, NE 26870",30,21,46.75451,33.34864,Nova Kakhovka,UA,Europe/Kiev,day
4,byrav4ik,c2h5oh,blue,8,Michelle,Scott,"81077 Williams Station Suite 771\nEast Margaretland, GA 80816",16,109,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,night
2,thqurma,g18rv44K,yellow,25,James,Sanders,"097 Ashley Park Apt. 067\nTaylorton, LA 09593",24,41,46.65581,32.6178,Kherson,UA,Europe/Kiev,night
6,c/\0H,c2h5oh,white,32,Thomas,Hodge,"408 Margaret Hill\nRuiztown, NM 38129",14,29,51.67822,33.9162,Hlukhiv,UA,Europe/Kiev,day
3,bobrobot,r2d2,yellow,1,David,Villarreal,"44829 Clark Course Suite 864\nWest Courtney, OH 50495",37,22,51.67822,33.9162,Hlukhiv,UA,Europe/Kiev,night
6,c/\0H,c2h5oh,white,30,Jessica,Smith,"0460 Bauer Drive\nMcintoshbury, NJ 81783",28,55,50.75932,25.34244,Lutsk,UA,Europe/Kiev,day
2,thqurma,g18rv44K,yellow,42,Heather,Barr,Unit 8436 Box 5678\nDPO AE 54253,38,60,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,night
6,c/\0H,c2h5oh,white,68,Kyle,Summers,"PSC 7058, Box 6183\nAPO AA 35700",37,45,46.75451,33.34864,Nova Kakhovka,UA,Europe/Kiev,day
6,c/\0H,c2h5oh,white,11,Jerome,Moran,"318 Mark Islands\nNew Derrick, MO 48602",49,164,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
3,bobrobot,r2d2,yellow,7,Charlene,Obrien,"5408 Miguel Ferry\nJacobville, OR 41425",45,162,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,night
1,kraken,g18rv44K,green,6,Bianca,Henry,"00250 Adrian Centers\nEast Charlotte, HI 25778",33,9,46.65581,32.6178,Kherson,UA,Europe/Kiev,day
2,thqurma,g18rv44K,yellow,7,Charlene,Obrien,"5408 Miguel Ferry\nJacobville, OR 41425",45,122,31.39547,34.75699,Rahat,IL,Asia/Jerusalem,day
6,c/\0H,c2h5oh,white,49,Jenna,Chen,"417 Martinez Dale\nPaulside, HI 89774",36,148,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,day
1,kraken,g18rv44K,green,41,Derek,Snyder,"PSC 9451, Box 6425\nAPO AA 43989",46,39,49.41029,38.15035,Svatove,UA,Europe/Zaporozhye,day
4,byrav4ik,c2h5oh,blue,44,Lucas,Lowe,"3288 Miller Terrace Suite 202\nHolmesstad, OK 53587",28,123,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,day
1,kraken,g18rv44K,green,23,Patrick,Marshall,"3058 Moore Extension Apt. 703\nJohnville, MA 75623",40,126,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,day
6,c/\0H,c2h5oh,white,67,Melissa,Schwartz,"649 Stephanie Union Suite 716\nSouth Jerry, ME 31760",17,12,46.65581,32.6178,Kherson,UA,Europe/Kiev,night
5,ydav4ik,c3h7oh,green,62,Timothy,Flores,"2201 Wright Plaza\nNorth Kelly, NY 98156",46,71,52.4089,31.3237,Dobrush,BY,Europe/Minsk,day
3,bobrobot,r2d2,yellow,13,Mary,Fox,"38277 Padilla Cliff\nWest Jamesborough, WV 27850",14,79,52.4089,31.3237,Dobrush,BY,Europe/Minsk,night
5,ydav4ik,c3h7oh,green,46,Melissa,Decker,"69681 Jerry Court\nLake Dillonhaven, CT 73734",24,110,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,night
4,byrav4ik,c2h5oh,blue,64,Todd,Meyer,"3236 Holly Lights\nLake Patriciashire, GA 61545",32,162,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,night
5,ydav4ik,c3h7oh,green,44,Lucas,Lowe,"3288 Miller Terrace Suite 202\nHolmesstad, OK 53587",28,86,52.4089,31.3237,Dobrush,BY,Europe/Minsk,day
4,byrav4ik,c2h5oh,blue,20,Meghan,Wilkins,"55445 Richard Lane\nLake Ashleyview, AL 95085",42,91,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,day
5,ydav4ik,c3h7oh,green,45,Andrew,Taylor,"6196 William Locks Apt. 148\nNew Thomas, NE 21412",31,20,45.99194,29.41824,Artsyz,UA,Europe/Kiev,day
2,thqurma,g18rv44K,yellow,46,Melissa,Decker,"69681 Jerry Court\nLake Dillonhaven, CT 73734",24,111,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,day
4,byrav4ik,c2h5oh,blue,54,Terry,Gibson,"9853 Michael Springs\nSouth Pamela, WV 58969",26,130,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,day
2,thqurma,g18rv44K,yellow,3,Pamela,Smith,"605 Christine Wells\nLyonschester, PA 38239",24,113,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,night
2,thqurma,g18rv44K,yellow,12,Cynthia,Burnett,"12379 Costa Ford\nEast Patrickstad, MO 14658",51,28,47.48444,36.25361,Polohy,UA,Europe/Zaporozhye,night
4,byrav4ik,c2h5oh,blue,54,Terry,Gibson,"9853 Michael Springs\nSouth Pamela, WV 58969",26,105,52.4089,31.3237,Dobrush,BY,Europe/Minsk,day
6,c/\0H,c2h5oh,white,5,Scott,Harris,"12502 Kenneth Club Suite 456\nNew Zachary, WV 96762",39,36,51.67822,33.9162,Hlukhiv,UA,Europe/Kiev,day
1,kraken,g18rv44K,green,70,Tonya,Stephens,"238 Martha Rapid Suite 840\nKristyhaven, DC 66761",36,10,51.67822,33.9162,Hlukhiv,UA,Europe/Kiev,night
6,c/\0H,c2h5oh,white,19,Richard,Crawford,"94388 Tiffany Walk Apt. 953\nJenniferfurt, VA 20562",33,25,50.75932,25.34244,Lutsk,UA,Europe/Kiev,day
3,bobrobot,r2d2,yellow,39,Brittany,Ferrell,"525 Mccoy Shore Apt. 429\nWest Blake, AK 54312",29,86,52.4089,31.3237,Dobrush,BY,Europe/Minsk,night
6,c/\0H,c2h5oh,white,40,Nicholas,Clark,"0696 Dawn Road\nWest Jessicaland, DC 04396",45,134,31.39547,34.75699,Rahat,IL,Asia/Jerusalem,night
2,thqurma,g18rv44K,yellow,25,James,Sanders,"097 Ashley Park Apt. 067\nTaylorton, LA 09593",24,85,52.4089,31.3237,Dobrush,BY,Europe/Minsk,night
4,byrav4ik,c2h5oh,blue,49,Jenna,Chen,"417 Martinez Dale\nPaulside, HI 89774",36,5,50.75932,25.34244,Lutsk,UA,Europe/Kiev,night
2,thqurma,g18rv44K,yellow,30,Jessica,Smith,"0460 Bauer Drive\nMcintoshbury, NJ 81783",28,121,31.39547,34.75699,Rahat,IL,Asia/Jerusalem,night
3,bobrobot,r2d2,yellow,57,Sarah,George,"5830 Dennis Loaf\nJeffreychester, PA 56275",53,69,52.4089,31.3237,Dobrush,BY,Europe/Minsk,night
3,bobrobot,r2d2,yellow,48,Kevin,Henderson,"234 Newton Manors Suite 546\nMariahland, UT 30470",53,95,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,day
1,kraken,g18rv44K,green,37,William,Ferguson,"1663 Jeffrey Key\nRandystad, WY 69521",35,136,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,night
1,kraken,g18rv44K,green,22,Karen,Baker,"448 Stewart Hollow\nRyanland, MT 87156",48,5,50.75932,25.34244,Lutsk,UA,Europe/Kiev,night
3,bobrobot,r2d2,yellow,15,Lori,Cooper,"762 Gregory Heights\nBurgessbury, IL 70144",55,33,51.67822,33.9162,Hlukhiv,UA,Europe/Kiev,day
2,thqurma,g18rv44K,yellow,11,Jerome,Moran,"318 Mark Islands\nNew Derrick, MO 48602",49,162,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,night
3,bobrobot,r2d2,yellow,22,Karen,Baker,"448 Stewart Hollow\nRyanland, MT 87156",48,40,45.99194,29.41824,Artsyz,UA,Europe/Kiev,night
2,thqurma,g18rv44K,yellow,14,Leslie,Burgess,"345 Torres Island Suite 250\nNorth John, WV 43318",16,77,52.4089,31.3237,Dobrush,BY,Europe/Minsk,day
2,thqurma,g18rv44K,yellow,61,Patrick,Reese,"PSC 3941, Box 0259\nAPO AA 08797",45,90,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,night
2,thqurma,g18rv44K,yellow,3,Pamela,Smith,"605 Christine Wells\nLyonschester, PA 38239",24,96,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,night
3,bobrobot,r2d2,yellow,29,Dennis,Ingram,"0116 Hudson Hill\nWest Maureen, CT 03479",23,125,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
6,c/\0H,c2h5oh,white,15,Lori,Cooper,"762 Gregory Heights\nBurgessbury, IL 70144",55,40,45.99194,29.41824,Artsyz,UA,Europe/Kiev,day
6,c/\0H,c2h5oh,white,69,Ryan,Terry,"PSC 2853, Box 3234\nAPO AP 24917",47,123,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
